stop_id,route_types
3899507,3
3899508,3
3899509,3
3899510,3
3899511,3
3899512,3
3899513,3
3899514,3
3899515,3
3899516,3
3899517,3
3899518,3
3899519,3
3899520,3
3899521,3
3899522,3
3899523,3
3899524,3
3899525,3
3899526,3
3899527,3
3899528,3
3899529,3
3899530,3
3899531,3
3899532,3
3899533,3
3899534,3
3899535,3
3899536,3
3899537,3
3899538,3
3899539,3
3899540,3
3899541,3
3899542,3
3899543,3
3899544,3
3899545,3
3899546,3
3899547,3
3899548,3
3899549,3
3899550,3
3899551,3
3899552,3
3899553,3
3899554,3
3899555,3
3899556,3
3899557,3
3899558,3
3899559,3
3899560,3
3899561,3
3899562,3
3899563,3
3899564,3
3899565,3
3899566,3
3899567,3
3899568,3
3899569,3
3899570,3
3899571,3
3899572,3
3899573,3
3899574,3
3899575,3
3899576,3
3899577,3
3899578,3
3899579,3
3899580,3
3899581,3
3899582,3
3899583,3
3899584,3
3899585,3
3899586,3
3899587,3
3899588,3
3899589,3
3899590,3
3899591,3
3899592,3
3899593,3
3899594,3
3899595,3
3899596,3
3899597,3
3899598,3
3899599,3
3899600,3
3899601,3
3899602,3
3899603,3
3899604,3
3899605,3
3899606,3
3899607,3
3899608,3
3899609,3
3899610,3
3899611,3
3899612,3
3899613,3
3899614,3
3899615,3
3899616,3
3899617,3
3899618,3
3899619,3
3899620,3
3899621,3
3899622,3
3899623,3
3899624,3
3899625,3
3899626,3
3899627,3
3899628,3
3899629,3
3899630,3
3899631,3
3899632,3
3899633,3
3899634,3
3899635,3
3899636,3
3899637,3
3899638,3
3899639,3
3899640,3
3899641,3
3899642,3
3899643,3
3899644,3
3899645,3
3899646,3
3899647,3
3899648,3
3899649,3
3899650,3
3899651,3
3899652,3
3899653,3
3899654,3
3899655,3
3899656,3
3899657,3
3899658,3
3899659,3
3899660,3
3899661,3
3899662,3
3899663,3
3899664,3
3899665,3
3899666,3
3899667,3
3899668,3
3899669,3
3899670,3
3899671,3
3899672,3
3899673,3
3899674,3
3899675,3
3899676,3
3899677,3
3899678,3
3899679,3
3899680,3
3899681,3
3899682,3
3899683,3
3899684,3
3899685,3
3899686,3
3899687,3
3899688,3
3899689,3
3899690,3
3899691,3
3899692,3
3899693,3
3899694,3
3899695,3
3899696,3
3899697,3
3899698,3
3899699,3
3899700,3
3899701,3
3899702,3
3899703,3
3899704,3
3899705,3
3899706,3
3899707,3
3899708,3
3899709,3
3899710,3
3899711,3
3899712,3
3899713,3
3899714,3
3899715,3
3899716,3
3899717,3
3899718,3
3899719,3
3899720,3
3899721,3
3899722,3
3899723,3
3899724,3
3899725,3
3899726,3
3899727,3
3899728,3
3899729,3
3899730,3
3899731,3
3899732,3
3899733,3
3899734,3
3899735,3
3899736,3
3899737,3
3899738,3
3899739,3
3899740,3
3899741,3
3899742,3
3899743,3
3899744,3
3899745,3
3899746,3
3899747,3
3906165,3
3906166,3
3906167,3
3906168,3
3906169,3
3906170,3
3906171,3
3906173,3
3906174,3
3906175,3
3906178,3
3906179,3
3906181,3
3906182,3
3906183,3
3906185,3
3906186,3
3906187,3
3906188,3
3906189,3
3906190,3
3906191,3
3906192,3
3906195,3
3906196,3
3906197,3
3906198,3
3906199,3
3906200,3
3906201,3
3906202,3
3906203,3
3906204,3
3906205,3
3906206,3
3906207,3
3906208,3
3906209,3
3906210,3
3906211,3
3906212,3
3906213,3
3906214,3
3906215,3
3906216,3
3906217,3
3906219,3
3906220,3
3906221,3
3906222,3
3906223,3
3906224,3
3906227,3
3906228,3
3906229,3
3906230,3
3906235,3
3906236,3
3906237,3
3906238,3
3906240,3
3906241,3
3906244,3
3906245,3
3906255,3
3906256,3
3906257,3
3906258,3
3906259,3
3906260,3
3906261,3
3906262,3
3906266,3
3906267,3
3906268,3
3906273,3
3906274,3
3906275,3
3906276,3
3906277,3
3906278,3
3906279,3
3906280,3
3906281,3
3906282,3
3906283,3
3906284,3
3906295,3
3906296,3
3906298,3
3906299,3
3906301,3
3906302,3
3906303,3
3906304,3
3906305,3
3906306,3
3906307,3
3906308,3
3906309,3
3906311,3
3906312,3
3906314,3
3906315,3
3906316,3
3906317,3
3906331,3
3906332,3
3906333,3
3906334,3
3906335,3
3906338,3
3906339,3
3906340,3
3906341,3
3906342,3
3906343,3
3906346,3
3906347,3
3906348,3
3906349,3
3906350,3
3906351,3
3906352,3
3906360,3
3906361,3
3906362,3
3906363,3
3906364,3
3906366,3
3906367,3
3906368,3
3906375,3
3906377,3
3906378,3
3906380,3
3906381,3
3906382,3
3906383,3
3906384,3
3906385,3
3906386,3
3906387,3
3906388,3
3906389,3
3906390,3
3906391,3
3906392,3
3906393,3
3906394,3
3906395,3
3906396,3
3906398,3
3906399,3
3906401,3
3906402,3
3906403,3
3906404,3
3906405,3
3906406,3
3906407,3
3906408,3
3906409,3
3906410,3
3906411,3
3906412,3
3906414,3
3906415,3
3906416,3
3906417,3
3906418,3
3906419,3
3906420,3
3906421,3
3906422,3
3906423,3
3906424,3
3906425,3
3906426,3
3906427,3
3906428,3
3906429,3
3906430,3
3906431,3
3906432,3
3906433,3
3906434,3
3906435,3
3906436,3
3906437,3
3906438,3
3906439,3
3906440,3
3906441,3
3906442,3
3906443,3
3906444,3
3906445,3
3906446,3
3906447,3
3906448,3
3906449,3
3906450,3
3906454,3
3906455,3
3906456,3
3906457,3
3906458,3
3906459,3
3906460,3
3906461,3
3906462,3
3906464,3
3906465,3
3906466,3
3906467,3
3906468,3
3906469,3
3906470,3
3906471,3
3906474,3
3906475,3
3906476,3
3906477,3
3906478,3
3906479,3
3906480,3
3906491,3
3906498,3
3906499,3
3906500,3
3906501,3
3906502,3
3906503,3
3906504,3
3906505,3
3906506,3
3906507,3
3906508,3
3906509,3
3906510,3
3906515,3
3906516,3
3906517,3
3906518,3
3906519,3
3906520,3
3906521,3
3906522,3
3906527,3
3906528,3
3906529,3
3906530,3
3906531,3
3906532,3
3906533,3
3906534,3
3906535,3
3906536,3
3906537,3
3906542,3
3906543,3
3906544,3
3906545,3
3906546,3
3906548,3
3906549,3
3906550,3
3906551,3
3906552,3
3906555,3
3906556,3
3906557,3
3906558,3
3906559,3
3906560,3
3906561,3
3906562,3
3906563,3
3906564,3
3906565,3
3906566,3
3906567,3
3906568,3
3906569,3
3906571,3
3906572,3
3906573,3
3906574,3
3906575,3
3906576,3
3906577,3
3906578,3
3906579,3
3906580,3
3906581,3
3906582,3
3906583,3
3906584,3
3906585,3
3906586,3
3906587,3
3906588,3
3906589,3
3906590,3
3906591,3
3906592,3
3906593,3
3906595,3
3906596,3
3906597,3
3906598,3
3906599,3
3906600,3
3906601,3
3906602,3
3906603,3
3906606,3
3906607,3
3906608,3
3906609,3
3906610,3
3906611,3
3906612,3
3906613,3
3906633,3
3906634,3
3906635,3
3906636,3
3906637,3
3906638,3
3906639,3
3906640,3
3906641,3
3906644,3
3906645,3
3906646,3
3906647,3
3906648,3
3906649,3
3906650,3
3906651,3
3906652,3
3906653,3
3906654,3
3906655,3
3906656,3
3906657,3
3906658,3
3906659,3
3906660,3
3906661,3
3906662,3
3906663,3
3906664,3
3906665,3
3906666,3
3906667,3
3906668,3
3906669,3
3906670,3
3906671,3
3906672,3
3906673,3
3906674,3
3906675,3
3906676,3
3906677,3
3906678,3
3906679,3
3906680,3
3906681,3
3906682,3
3906683,3
3906685,3
3906686,3
3906687,3
3906688,3
3906689,3
3906691,3
3906692,3
3906693,3
3906694,3
3906695,3
3906696,3
3906698,3
3906699,3
3906700,3
3906702,3
3906703,3
3906704,3
3906705,3
3906706,3
3906707,3
3906708,3
3906709,3
3906711,3
3906712,3
3906713,3
3906714,3
3906715,3
3906716,3
3906717,3
3906718,3
3906719,3
3906720,3
3906721,3
3906723,3
3906724,3
3906725,3
3906726,3
3906727,3
3906728,3
3906729,3
3906735,3
3906736,3
3906737,3
3906738,3
3906739,3
3906740,3
3906741,3
3906742,3
3906743,3
3906744,3
3906745,3
3906746,3
3906747,3
3906751,3
3906752,3
3906753,3
3906755,3
3906756,3
3906757,3
3906758,3
3906759,3
3906760,3
3906761,3
3906762,3
3906763,3
3906764,3
3906765,3
3906768,3
3906769,3
3906770,3
3906771,3
3906777,3
3906778,3
3909048,3
3909049,3
3909056,3
3909109,3
3909110,3
3909111,3
3909112,3
3909113,3
3909114,3
3909115,3
3909116,3
3909117,3
3909118,3
3909119,3
3909120,3
3909129,3
3909141,3
3909145,3
3909146,3
3909150,3
3909151,3
3909152,3
3909153,3
3909155,3
3909157,3
3909158,3
3909159,3
3909160,3
3909163,3
3909164,3
3909165,3
3909166,3
3909167,3
3909168,3
3909169,3
3909170,3
3909171,3
3909172,3
3909173,3
3909174,3
3913095,3
3913096,3
3913719,3
3913720,3
3913721,3
3913722,3
3913723,3
3913725,3
3913726,3
3913727,3
3913728,3
3913729,3
3913730,3
3913731,3
3913732,3
3913733,3
3913734,3
3913735,3
3913737,3
3913738,3
3913739,3
3913740,3
3913741,3
3913742,3
3913743,3
3913744,3
3913745,3
3913746,3
3913747,3
3913748,3
3913749,3
3913752,3
3913756,3
3913757,3
3913758,3
3913759,3
3913760,3
3913761,3
3913766,3
3913767,3
3913769,3
3913770,3
3913772,3
3913773,3
3913774,3
3913776,3
3913777,3
3913778,3
3913780,3
3913781,3
3913782,3
3913783,3
3913784,3
3913785,3
3913787,3
3913788,3
3913811,3
3913812,3
3913813,3
3913814,3
3913815,3
3913816,3
3913850,3
3913851,3
3913853,3
3913854,3
3913855,3
3913858,3
3913859,3
3913860,3
3913868,3
3913869,3
3913870,3
3913871,3
3913872,3
3913874,3
3913884,3
3917076,3
3917077,3
3917078,3
3917079,3
3917080,3
3917081,3
3917082,3
3917083,3
3917084,3
3917085,3
3917106,3
3917107,3
3917108,3
3917109,3
3917110,3
3917111,3
3917112,3
3917113,3
3917114,3
3917115,3
3917116,3
3917117,3
3917118,3
3917119,3
3917120,3
3917121,3
3917122,3
3917123,3
3917124,3
3917125,3
3917126,3
3917127,3
3917128,3
3917129,3
3917130,3
3917131,3
3917132,3
3917133,3
3917134,3
3917135,3
3917136,3
3917137,3
3917138,3
3917139,3
3917140,3
3917141,3
3917142,3
3917143,3
3917144,3
3917145,3
3917146,3
3917147,3
3917148,3
3917149,3
3917150,3
3917151,3
3917152,3
3917153,3
3917154,3
3917155,3
3917156,3
3917157,3
3917158,3
3917159,3
3917160,3
3917161,3
3917162,3
3917163,3
3917164,3
3917165,3
3917166,3
3917167,3
3917168,3
3917169,3
3917170,3
3917171,3
3917172,3
3917173,3
3917174,3
3917177,3
3917178,3
3917179,3
3917180,3
3917181,3
3917182,3
3917644,3
3917645,3
3917646,3
3917647,3
3917648,3
3917649,3
3917650,3
3917651,3
3917652,3
3917653,3
3917654,3
3917655,3
3917656,3
3917657,3
3917658,3
3917659,3
3917660,3
3917661,3
3917662,3
3917663,3
3917664,3
3917665,3
3917666,3
3917667,3
3917668,3
3917669,3
3917670,3
3917671,3
3917672,3
3917673,3
3917674,3
3917675,3
3917676,3
3917677,3
3917678,3
3917679,3
3917680,3
3917681,3
3917682,3
3917683,3
3917684,3
3917685,3
3917686,3
3923723,3
3923724,3
3923725,3
3923726,3
3923727,3
3923728,3
3923729,3
3923743,0
3923746,0
3923747,3
3923748,3
3923749,3
3923750,3
3923751,3
3923752,3
3923753,3
3923754,3
3923755,3
3923756,3
3923757,3
3923758,3
3923759,3
3923760,3
3923761,3
3923762,3
3923763,3
3923764,3
3923765,3
3923766,3
3923767,3
3923768,3
3923769,0
3923770,3
3923771,3
3923772,3
3923773,3
3923774,3
3923775,3
3923776,0
3923777,3
3923778,3
3923779,3
3923780,3
3923781,3
3923782,3
3923783,3
3923784,3
3923785,3
3923786,3
3923787,3
3923788,3
3923789,3
3923790,3
3923791,3
3923792,3
3923793,3
3923794,3
3923795,3
3923796,3
3923797,3
3923798,3
3923799,3
3923800,3
3923801,3
3923802,3
3923803,3
3923804,3
3923805,3
3923806,3
3923807,3
3923808,3
3923809,3
3923810,3
3923811,3
3923812,3
3923813,3
3923814,3
3923815,3
3923816,3
3923817,3
3923818,3
3923819,3
3923820,3
3923821,3
3923822,3
3923823,3
3923824,3
3923825,3
3923826,3
3923827,3
3923828,3
3923829,3
3923830,3
3923831,3
3923832,3
3923833,3
3923834,3
3923835,3
3923836,3
3923837,3
3923838,3
3923839,3
3923840,3
3923841,3
3923842,3
3923843,3
3923844,3
3923845,3
3923846,3
3923847,3
3923848,3
3923849,3
3923850,3
3923851,3
3923852,3
3923853,3
3923854,3
3923855,3
3923856,3
3923857,3
3923858,3
3923859,3
3923860,3
3923861,3
3923862,3
3923863,3
3923864,3
3923865,3
3923866,3
3923867,3
3923868,3
3923869,3
3923870,3
3923871,3
3923872,3
3923873,3
3923874,3
3923875,3
3923876,3
3923877,3
3923878,3
3923879,3
3923880,3
3923881,3
3923882,3
3923883,3
3923884,3
3923885,3
3923886,3
3923887,3
3923888,3
3923889,3
3923890,0
3923891,0
3923892,0
3923893,0
3923894,0
3923895,3
3923896,0
3923897,3
3923898,3
3923899,3
3923900,0
3923901,3
3923902,0
3923903,0
3923904,0
3923905,0
3923906,3
3923907,3
3923908,3
3923909,3
3923914,3
3923915,3
3923916,3
3923917,3
3923918,3
3923919,3
3923920,3
3923921,3
3923922,3
3923923,3
3923924,3
3923925,3
3923926,3
3923927,3
3923928,3
3923929,3
3923930,3
3923931,3
3923932,3
3923934,3
3923935,3
3923936,3
3923937,3
3923938,3
3923939,3
3923940,3
3923941,3
3923942,3
3923943,3
3923944,3
3923945,3
3923946,3
3923947,3
3923948,3
3923949,3
3923950,3
3923951,3
3923953,3
3923954,3
3923956,3
3923957,3
3923958,3
3923959,3
3923960,3
3923961,3
3923962,3
3923963,3
3923964,3
3923965,3
3923966,3
3923967,3
3923968,3
3923969,3
3923970,3
3923971,3
3923972,3
3923973,0
3923974,0
3923975,3
3923976,3
3923977,3
3923978,3
3923979,3
3923980,3
3923981,3
3923982,3
3923983,3
3923984,3
3923985,3
3923986,3
3923987,3
3923988,3
3923989,3
3923990,3
3923991,3
3923992,3
3923993,3
3923994,3
3923995,3
3923996,3
3923997,3
3923998,3
3923999,3
3924000,3
3924001,3
3924002,3
3924003,3
3924004,3
3924005,3
3924006,3
3924007,3
3924008,3
3924009,3
3924010,3
3924011,3
3924012,3
3924013,3
3924014,3
3924015,3
3924016,3
3924017,3
3924018,3
3924019,3
3924020,3
3924021,3
3924022,3
3924023,3
3924024,3
3924025,3
3924026,3
3924027,3
3924028,3
3924029,3
3924030,3
3924031,3
3924032,3
3924033,3
3924034,3
3924039,3
3924040,3
3924041,3
3924042,3
3924043,3
3924044,3
3924045,3
3924046,3
3924047,3
3924048,3
3924049,3
3924050,3
3924051,3
3924052,3
3924053,3
3924054,3
3924055,3
3924056,3
3924057,3
3924058,3
3924059,3
3924060,3
3924061,3
3924062,3
3924063,3
3924064,3
3924065,3
3924066,3
3924067,3
3924068,3
3924069,3
3924070,3
3924071,3
3924072,3
3924073,3
3924074,3
3924075,3
3924076,3
3924077,0
3924078,0
3924079,3
3924080,3
3924081,3
3924082,3
3924083,3
3924084,3
3924085,3
3924086,3
3924087,3
3924088,3
3924089,0
3924090,0
3924091,0
3924092,0
3924093,3
3924094,3
3924095,3
3924096,3
3924097,0
3924098,"0,3"
3924099,0
3924100,0
3924101,0
3924102,0
3924103,0
3924104,0
3924105,3
3924106,3
3924107,3
3924116,3
3924117,3
3924118,3
3924119,3
3924120,3
3924121,3
3924122,3
3924123,3
3924124,3
3924126,3
3924129,3
3924130,3
3924131,3
3924132,3
3924133,3
3924134,3
3924135,3
3924136,3
3924137,3
3924138,3
3924139,3
3924140,3
3924141,3
3924142,3
3924143,3
3924144,3
3924145,3
3924146,3
3924147,3
3924148,3
3924149,3
3924150,3
3924151,3
3924153,3
3924154,3
3924155,3
3924156,3
3924158,3
3924159,3
3924160,3
3924161,3
3924162,3
3924164,3
3924165,3
3924166,3
3924167,3
3924168,3
3924169,3
3924170,3
3924171,3
3924172,3
3924173,3
3924174,3
3924175,3
3924176,3
3924177,3
3924178,3
3924179,3
3924180,3
3924181,3
3924182,3
3924183,3
3924184,3
3924185,3
3924186,3
3924187,3
3924188,3
3924189,3
3924190,3
3924191,3
3924192,3
3924193,3
3924194,3
3924195,3
3924196,3
3924197,3
3924198,3
3924199,3
3924200,3
3924201,3
3924202,3
3924203,3
3924204,3
3924205,3
3924206,3
3924207,3
3924208,3
3924209,3
3924210,3
3924211,3
3924212,3
3924213,3
3924214,3
3924215,3
3924216,3
3924217,3
3924218,3
3924219,3
3924220,3
3924221,3
3924222,3
3924223,3
3924224,3
3924225,3
3924226,3
3924227,3
3924228,3
3924229,3
3924230,3
3924231,3
3924232,3
3924233,3
3924234,3
3924235,3
3924236,3
3924237,3
3924238,3
3924239,3
3924240,3
3924241,3
3924242,3
3924243,3
3924244,3
3924245,3
3924246,3
3924247,3
3924248,3
3924249,3
3924250,3
3924251,3
3924252,3
3924253,3
3924254,3
3924255,3
3924256,3
3924257,3
3924258,3
3924259,3
3924260,3
3924261,3
3924262,3
3924263,3
3924264,3
3924265,3
3924266,3
3924267,3
3924268,3
3924269,3
3924270,3
3924271,3
3924272,3
3924273,3
3924274,3
3924275,3
3924276,3
3924277,3
3924278,3
3924279,3
3924280,3
3924281,3
3924282,3
3924283,3
3924284,3
3924285,3
3924286,3
3924287,3
3924288,3
3924289,3
3924290,3
3924291,3
3924292,3
3924293,3
3924294,3
3924295,3
3924296,3
3924297,3
3924298,3
3924299,3
3924300,3
3924301,3
3924302,3
3924303,3
3924304,3
3924305,3
3924306,3
3924307,3
3924308,3
3924309,3
3924310,3
3924311,3
3924312,3
3924313,3
3924314,3
3924315,3
3924316,3
3924317,3
3924318,3
3924319,3
3924320,3
3924321,3
3924322,3
3924323,3
3924324,3
3924325,3
3924326,3
3924327,3
3924328,3
3924329,3
3924330,3
3924331,3
3924332,3
3924333,3
3924334,3
3924335,3
3924336,3
3924337,3
3924338,3
3924339,3
3924340,3
3924341,3
3924342,3
3924343,3
3924344,3
3924345,3
3924346,0
3924347,3
3924348,3
3924349,3
3924350,3
3924351,3
3924352,3
3924353,3
3924354,3
3924355,3
3924356,3
3924357,3
3924358,3
3924359,3
3924360,3
3924361,3
3924362,3
3924363,3
3924364,3
3924365,3
3924367,3
3924368,3
3924369,3
3924370,3
3924371,3
3924372,3
3924373,3
3924374,3
3924375,3
3924376,3
3924377,3
3924378,3
3924379,3
3924380,3
3924381,3
3924382,3
3924383,3
3924384,3
3924385,3
3924386,3
3924387,3
3924388,3
3924389,3
3924390,3
3924391,3
3924392,3
3924393,3
3924394,3
3924395,3
3924396,3
3924397,3
3924398,3
3924399,3
3924400,3
3924401,3
3924402,3
3924403,3
3924404,3
3924405,3
3924406,3
3924407,3
3924408,3
3924409,3
3924410,3
3924411,3
3924412,3
3924413,3
3924414,3
3924415,3
3924416,3
3924417,3
3924418,3
3924419,3
3924420,3
3924421,3
3924422,3
3924423,3
3924424,3
3924425,3
3924426,3
3924427,3
3924428,3
3924429,3
3924430,3
3924431,3
3924432,3
3924433,3
3924434,3
3924435,3
3924436,3
3924437,3
3924438,3
3924439,3
3924440,3
3924441,3
3924442,3
3924443,3
3924444,3
3924445,3
3924446,3
3924447,3
3924448,3
3924449,3
3924450,3
3924451,3
3924452,3
3924453,3
3924454,3
3924455,3
3924456,3
3924457,3
3924458,3
3924459,3
3924460,3
3924461,3
3924462,3
3924463,3
3924464,3
3924465,3
3924466,3
3924467,3
3924468,3
3924469,3
3924470,3
3924471,3
3924472,3
3924473,3
3924474,3
3924475,3
3924476,3
3924477,3
3924478,3
3924479,3
3924480,3
3924481,3
3924482,3
3924483,3
3924484,3
3924485,3
3924486,3
3924487,3
3924488,3
3924489,3
3924490,3
3924491,3
3924492,3
3924493,3
3924494,3
3924495,3
3924496,3
3924497,3
3924498,3
3924499,3
3924500,3
3924501,3
3924502,3
3924503,3
3924504,3
3924505,3
3924506,3
3924507,3
3924508,3
3924509,3
3924510,3
3924511,3
3924512,3
3924513,3
3924514,3
3924515,3
3924516,3
3924517,3
3924518,3
3924519,3
3924520,3
3924521,3
3924522,3
3924523,0
3924524,0
3924525,0
3924526,0
3924527,0
3924528,0
3924529,0
3924530,0
3924531,0
3924532,0
3924533,0
3924534,0
3924535,3
3924536,0
3924537,0
3924538,3
3924539,3
3924540,0
3924541,0
3924542,0
3924543,0
3924544,3
3924545,0
3924546,0
3924547,3
3924548,3
3924549,3
3924550,3
3924551,3
3924552,3
3924553,3
3924554,3
3924555,3
3924556,3
3924557,3
3924558,3
3924559,3
3924560,3
3924561,3
3924562,3
3924563,3
3924564,3
3924565,3
3924566,3
3924567,3
3924568,3
3924569,3
3924570,3
3924571,3
3924572,3
3924573,3
3924574,3
3924575,3
3924576,3
3924577,3
3924578,3
3924579,3
3924581,3
3924582,3
3924583,3
3924584,3
3924585,3
3924587,3
3924589,3
3924590,3
3924591,3
3924592,3
3924593,3
3924594,3
3924595,3
3924596,3
3924597,3
3924598,3
3924599,3
3924600,3
3924601,3
3924602,3
3924603,3
3924604,3
3924605,3
3924606,3
3924607,3
3924608,3
3924609,3
3924610,3
3924611,3
3924612,3
3924613,3
3924614,3
3924615,3
3924616,3
3924617,3
3924618,3
3924619,3
3924620,3
3924621,3
3924622,3
3924623,3
3924624,3
3924625,3
3924626,3
3924627,3
3924628,3
3924629,3
3924630,3
3924631,3
3924632,3
3924633,3
3924634,3
3924635,3
3924636,3
3924637,3
3924638,3
3924639,3
3924640,3
3924641,3
3924642,3
3924643,3
3924644,3
3924645,3
3924646,3
3924647,3
3924648,3
3924649,3
3924650,3
3924651,3
3924652,0
3924653,0
3924654,0
3924655,0
3924656,0
3924657,0
3924658,0
3924659,0
3924660,0
3924661,0
3924662,0
3924663,0
3924664,3
3924665,3
3924666,3
3924667,3
3924668,3
3924669,3
3924671,3
3924672,3
3924673,3
3924674,3
3924675,3
3924676,3
3924677,3
3924678,3
3924679,3
3924680,3
3924681,3
3924682,3
3924683,3
3924684,3
3924685,3
3924686,3
3924687,3
3924688,3
3924689,3
3924690,3
3924691,3
3924692,3
3924693,3
3924694,3
3924695,3
3924696,3
3924697,3
3924698,3
3924699,3
3924700,3
3924701,3
3924702,3
3924703,3
3924704,3
3924705,3
3924706,3
3924707,3
3924708,3
3924709,3
3924710,3
3924711,3
3924712,3
3924713,3
3924714,3
3924715,3
3924716,3
3924717,3
3924718,3
3924719,3
3924720,3
3924721,3
3924722,3
3924723,3
3924724,3
3924725,3
3924726,3
3924727,3
3924728,3
3924729,3
3924731,3
3924732,3
3924733,3
3924734,3
3924735,3
3924736,3
3924737,3
3924738,3
3924739,3
3924740,3
3924741,3
3924742,3
3924743,3
3924746,3
3924747,3
3924748,3
3924749,3
3924750,3
3924751,3
3924752,3
3924753,3
3924754,3
3924755,3
3924756,3
3924757,3
3924758,3
3924759,3
3924760,3
3924761,3
3924762,3
3924763,3
3924764,3
3924765,3
3924766,3
3924767,3
3924768,3
3924769,3
3924770,3
3924771,3
3924772,3
3924773,3
3924774,3
3924775,3
3924776,3
3924777,3
3924778,3
3924779,3
3924780,3
3924781,3
3924782,3
3924783,3
3924784,3
3924785,3
3924786,3
3924787,3
3924788,3
3924789,3
3924790,3
3924791,3
3924792,3
3924793,3
3924794,3
3924795,3
3924796,3
3924797,3
3924798,3
3924799,3
3924800,3
3924801,3
3924802,3
3924803,3
3924804,3
3924805,3
3924806,3
3924807,3
3924808,3
3924809,3
3924810,3
3924811,3
3924812,3
3924813,3
3924814,3
3924817,3
3924818,3
3924819,3
3924820,3
3924821,3
3924822,3
3924823,3
3924824,3
3924825,3
3924826,3
3924827,3
3924828,3
3924829,3
3924830,3
3924831,3
3924832,3
3924833,3
3924834,3
3924835,3
3924836,3
3924837,3
3924838,3
3924839,3
3924840,3
3924841,3
3924842,3
3924843,3
3924844,3
3924845,3
3924846,3
3924847,3
3924848,3
3924849,3
3924850,3
3924851,3
3924852,3
3924853,3
3924854,3
3924855,3
3924856,3
3924857,3
3924858,3
3924859,3
3924860,3
3924861,3
3924862,3
3924863,3
3924864,3
3924865,3
3924866,3
3924867,3
3924868,3
3924869,3
3924870,3
3924871,3
3924872,3
3924873,3
3924874,3
3924875,3
3924876,3
3924877,3
3924878,3
3924879,3
3924880,3
3924881,3
3924882,3
3924883,3
3924884,3
3924885,3
3924886,3
3924887,3
3924888,3
3924889,3
3924890,3
3924891,3
3924892,3
3924893,3
3924894,3
3924895,3
3924896,3
3924897,3
3924898,3
3924899,3
3924900,3
3924901,3
3924902,3
3924903,3
3924904,3
3924905,3
3924906,3
3924907,3
3924908,3
3924909,3
3924910,3
3924911,3
3924912,3
3924913,3
3924914,3
3924915,3
3924916,3
3924917,3
3924918,3
3924919,3
3924920,3
3924921,3
3924922,3
3924923,3
3924924,3
3924925,3
3924926,3
3924927,3
3924928,3
3924929,3
3924930,3
3924931,3
3924932,3
3924933,3
3924934,3
3924935,3
3924936,3
3924937,3
3924938,3
3924939,3
3924940,3
3924941,3
3924942,3
3924943,3
3924944,3
3924945,3
3924946,3
3924947,3
3924948,3
3924949,3
3924950,3
3924951,3
3924952,3
3924953,3
3924954,3
3924955,3
3924956,3
3924957,3
3924958,3
3924959,3
3924960,3
3924961,3
3924962,3
3924963,3
3924964,3
3924965,3
3924966,3
3924967,3
3924968,3
3924969,3
3924970,3
3924971,3
3924972,3
3924973,3
3924974,3
3924975,3
3924976,3
3924977,3
3924978,3
3924979,3
3924980,3
3924981,3
3924982,3
3924983,3
3924984,3
3924985,3
3924986,3
3924987,3
3924988,3
3924989,3
3924990,3
3924991,3
3924992,3
3924993,3
3924994,3
3924995,3
3924996,3
3924997,3
3924998,3
3924999,3
3925000,3
3925001,3
3925002,3
3925003,3
3925004,3
3925005,3
3925006,3
3925007,3
3925008,3
3925009,3
3925010,3
3925011,3
3925012,3
3925013,3
3925014,3
3925015,3
3925016,3
3925017,3
3925018,3
3925019,3
3925022,3
3925023,3
3925024,3
3925025,3
3925026,3
3925027,3
3925028,3
3925029,3
3925030,3
3925031,3
3925032,3
3925033,3
3925034,3
3925035,3
3925036,3
3925037,3
3925038,3
3925039,3
3925040,3
3925041,3
3925042,3
3925043,3
3925044,3
3925045,3
3925046,3
3925047,3
3925048,3
3925049,3
3925050,3
3925051,3
3925052,3
3925053,3
3925054,3
3925055,3
3925056,3
3925057,3
3925058,3
3925059,3
3925060,3
3925061,3
3925062,3
3925063,3
3925064,3
3925065,3
3925066,3
3925067,3
3925068,3
3925069,3
3925070,3
3925071,3
3925072,3
3925073,3
3925074,3
3925075,3
3925076,3
3925077,3
3925078,3
3925079,3
3925080,3
3925081,3
3925082,3
3925083,3
3925084,3
3925085,3
3925086,3
3925087,3
3925088,3
3925089,3
3925090,3
3925091,3
3925092,3
3925093,3
3925094,3
3925096,3
3925097,3
3925098,3
3925099,3
3925100,3
3925109,3
3925110,3
3925111,3
3925112,3
3925113,3
3925114,3
3925115,3
3925116,3
3925117,3
3925118,3
3925119,3
3925120,3
3925121,3
3925122,3
3925123,3
3925124,3
3925125,3
3925126,3
3925127,3
3925128,3
3925129,3
3925130,3
3925131,3
3925132,3
3925133,3
3925134,3
3925135,3
3925136,3
3925137,3
3925138,3
3925139,3
3925140,3
3925141,3
3925142,3
3925143,3
3925144,3
3925145,3
3925146,3
3925147,3
3925148,3
3925149,3
3925150,3
3925151,3
3925152,3
3925153,3
3925154,3
3925155,3
3925156,3
3925157,3
3925158,3
3925159,3
3925160,3
3925161,3
3925162,3
3925163,3
3925164,3
3925165,3
3925166,3
3925167,3
3925168,3
3925169,3
3925170,3
3925171,3
3925172,3
3925173,3
3925174,3
3925175,3
3925176,3
3925177,3
3925178,3
3925179,3
3925180,3
3925181,3
