stop_id,stop_name,stop_lat,stop_lon
3990415,"Barendrecht, Dorpsstraat",51.859092,4.525976
3990416,"Barendrecht, Dorpsstraat",51.859452,4.526056
3990417,"Barendrecht, Waterkant",51.845581,4.500561
3990418,"Barendrecht, Ziedewijdsebaan",51.846246,4.55069
3990419,"Barendrecht, Swinleede",51.844316,4.544863
3990420,"Barendrecht, Ziedewijdsebaan",51.847258,4.550192
3990421,"Barendrecht, Swinleede",51.844913,4.54282
3990422,"Rotterdam, Zuidplein Hoog",51.887286,4.488263
3990424,"Hoogvliet Rotterdam, Hoogvliet Metro",51.860852,4.366464
3990425,"Rotterdam, Waalhaven Noordzijde",51.893627,4.461012
3990426,"Rhoon, Dorpsdijk",51.855456,4.420398
3990427,"Poortugaal, Beatrixstraat",51.857991,4.390235
3990428,"Poortugaal, Waalstraat",51.856036,4.39189
3990429,"Poortugaal, Landweg",51.856246,4.396516
3990430,"Poortugaal, Meidoorn",51.853276,4.402533
3990431,"Rhoon, Overhoeken",51.860139,4.433552
3990432,"Poortugaal, Slaperskade",51.849449,4.397377
3990433,"Poortugaal, Linnaeusstraat",51.852437,4.404235
3990434,"Rhoon, Overhoeken",51.86054,4.433079
3990435,"Poortugaal, Werkersdijk",51.85792,4.409617
3990436,"Poortugaal, Klimop",51.854598,4.399368
3990437,"Rhoon, Rivierweg",51.856132,4.433782
3990438,"Rhoon, Rhoon Metro",51.859193,4.420085
3990439,"Rhoon, Achterdijk",51.861888,4.429784
3990440,"Rhoon, Achterdijk",51.862077,4.429722
3990441,"Rhoon, Rhoon Metro",51.859157,4.420014
3990442,"Poortugaal, Meidoorn",51.853322,4.402604
3990443,"Poortugaal, Klimop",51.854733,4.399322
3990444,"Poortugaal, Landweg",51.856362,4.396412
3990445,"Poortugaal, Waalstraat",51.856303,4.391594
3990446,"Rhoon, Molendijk",51.860132,4.424987
3990447,"Rhoon, Molendijk",51.860157,4.424725
3990448,"Poortugaal, De Gaarde",51.854883,4.427146
3990449,"Rhoon, Binnenbaan",51.857692,4.428886
3990450,"Rhoon, Dorpsdijk",51.856111,4.421298
3990451,"Poortugaal, Beatrixstraat",51.858064,4.390364
3990452,"Poortugaal, Kerkstraat",51.860173,4.388895
3990453,"Rotterdam, Kromme Zandweg",51.883122,4.464816
3990454,"Rotterdam, Frans Bekkerstraat",51.890934,4.469479
3990455,"Rotterdam, Frans Bekkerstraat",51.890751,4.469178
3990456,"Rotterdam, Dorpsweg",51.891231,4.473047
3990457,"Rotterdam, Dorpsweg",51.891417,4.472709
3990458,"Rotterdam, Pleinweg",51.891409,4.478549
3990459,"Rotterdam, Pleinweg",51.891325,4.478173
3990460,"Rotterdam, Brielselaan",51.894491,4.484255
3990461,"Rotterdam, Brielselaan",51.894326,4.483837
3990462,"Rotterdam, Croystraat",51.88853,4.568788
3990463,"Rotterdam, Oude Watering",51.89308,4.57026
3990464,"Rotterdam, Schinnenbaan",51.8951,4.567361
3990465,"Rotterdam, Beverwaardseweg",51.898191,4.568482
3990466,"Rotterdam, Limbrichthoek",51.898201,4.57377
3990467,"Rotterdam, Limbrichthoek",51.898306,4.573376
3990468,"Rotterdam, Beverwaardseweg",51.897956,4.568326
3990469,"Rotterdam, Schinnenbaan",51.894847,4.567206
3990470,"Rotterdam, Oude Watering",51.892286,4.569926
3990471,"Rotterdam, Croystraat",51.888647,4.568728
3990472,"Rotterdam, Van Blommesteynweg",51.887435,4.46573
3990473,"Rotterdam, Van Blommesteynweg",51.887661,4.465943
3990474,"Rotterdam, Rotterdam Centraal perron C",51.924067,4.470765
3990475,"Rotterdam, Rotterdam Centraal perron B",51.923475,4.47085
3990476,"Rotterdam, Lijnbaan",51.919486,4.475801
3990477,"Rotterdam, Lijnbaan",51.9196,4.476584
3990478,"Rotterdam, Leuvehaven",51.912694,4.482029
3990479,"Rotterdam, Leuvehaven",51.913197,4.482062
3990480,"Rotterdam, Wilhelminaplein",51.908059,4.49183
3990481,"Rotterdam, Lodewijk Pincoffsweg",51.905749,4.498982
3990482,"Rotterdam, Vuurplaat",51.9037,4.50376
3990483,"Rotterdam, Vuurplaat",51.90401,4.503187
3990484,"Rotterdam, Lodewijk Pincoffsweg",51.906104,4.498321
3990485,"Rotterdam, Wilhelminaplein",51.907885,4.491398
3990486,"Rotterdam, Beijerlandselaan",51.897056,4.51085
3990487,"Rotterdam, Randweg",51.893455,4.510049
3990488,"Rotterdam, Randweg",51.893714,4.509855
3990489,"Rotterdam, Beijerlandselaan",51.897381,4.510946
3990490,"Rotterdam, Sandelingplein",51.889283,4.507559
3990491,"Rotterdam, Sandelingplein",51.889509,4.507743
3990492,"Rotterdam, Groene Hilledijk",51.883205,4.504918
3990493,"Rotterdam, Groene Hilledijk",51.883512,4.505115
3990494,"Rotterdam, Paasweide",51.878553,4.507885
3990495,"Rotterdam, Paasweide",51.8787,4.508289
3990496,"Rotterdam, Langenhorst",51.87401,4.495398
3990497,"Rotterdam, Langenhorst",51.874067,4.495832
3990498,"Rotterdam, Vrijenburgerbos",51.86912,4.497803
3990499,"Rotterdam, Vrijenburgerbos",51.869193,4.497991
3990500,"Barendrecht, Vrijenburg",51.860265,4.502464
3990501,"Barendrecht, Vrijenburg",51.860474,4.502678
3990502,"Barendrecht, Meerwede",51.854298,4.501493
3990503,"Barendrecht, Meerwede",51.854578,4.501632
3990504,"Barendrecht, Middeldijkerplein",51.848308,4.500928
3990505,"Barendrecht, Middeldijkerplein",51.848533,4.501054
3990506,"Barendrecht, Waterkant",51.845177,4.500627
3990507,"Barendrecht, Waterkant",51.845412,4.500739
3990508,"Rotterdam, Varkenoordseviaduct",51.900813,4.510792
3990509,"Rotterdam, Stadion Feyenoord",51.895518,4.52522
3990510,"Rotterdam, Stadion Feyenoord",51.895859,4.523935
3990511,"Rotterdam, Varkenoordseviaduct",51.901222,4.510231
3990512,"Rotterdam, Kromme Zandweg spoor 2",51.883167,4.464844
3990513,"Barendrecht, Carnisselande spoor 2",51.844072,4.500721
3990514,"Rotterdam, Opstelspoor Beverwaard spoor 2",51.897985,4.575009
3990515,"Barendrecht, Opstelspoor Carnisselande",51.844064,4.500751
3990516,"Rotterdam, Opstelspoor Beverwaard spoor 1",51.897967,4.574995
3990517,"Rotterdam, Meijersplein Metro",51.955844,4.461809
3990518,"Rotterdam, Rotterdam The Hague Airport",51.948371,4.434384
3990519,"Rotterdam, Koninginnebrug",51.913017,4.496121
3990520,"Rotterdam, Sleephellingstraat",51.910876,4.492283
3990521,"Rotterdam, Meeuwenstraat",51.909878,4.488756
3990522,"Rotterdam, Cornelis Trompstraat",51.913536,4.493393
3990523,"Rotterdam, Olivier van Noortstraat",51.915741,4.500834
3990524,"Rotterdam, Sleephellingstraat",51.911851,4.490548
3990525,"Rotterdam, Noorderhelling",51.894483,4.532533
3990526,"Rotterdam, Dwarsdijk",51.893209,4.539066
3990527,"Rotterdam, Adriaan Volkerlaan",51.891975,4.546222
3990528,"Rotterdam, Prinsenplein",51.890462,4.55212
3990529,"Rotterdam, Prinsenplein",51.890658,4.55184
3990530,"Rotterdam, Adriaan Volkerlaan",51.892117,4.545871
3990531,"Rotterdam, Dwarsdijk",51.893435,4.539207
3990532,"Rotterdam, Noorderhelling",51.894386,4.531562
3990533,"Rotterdam, Keizerswaard",51.887098,4.54919
3990534,"Capelle aan den IJssel, Goudenregenstraat",51.935902,4.576782
3990535,"Capelle aan den IJssel, IJsselwerf",51.910022,4.555884
3990536,"Capelle aan den IJssel, Lupinestraat",51.933754,4.572865
3990537,"Capelle aan den IJssel, Wingerd",51.933043,4.5676
3990538,"Capelle aan den IJssel, Dotterlei",51.935176,4.566717
3990539,"Capelle aan den IJssel, Beltmolen",51.937655,4.566425
3990540,"Capelle aan den IJssel, Mendelssohnstraat",51.919054,4.56595
3990541,"Capelle aan den IJssel, Scarlattistraat",51.922003,4.568615
3990542,"Capelle aan den IJssel, De Blinkert",51.92343,4.573445
3990543,"Capelle aan den IJssel, Valeriusrondeel",51.921166,4.576233
3990544,"Capelle aan den IJssel, Valeriusrondeel",51.921166,4.576233
3990545,"Capelle aan den IJssel, De Blinkert",51.923455,4.573197
3990546,"Capelle aan den IJssel, Scarlattistraat",51.921903,4.568413
3990547,"Capelle aan den IJssel, Mendelssohnstraat",51.918682,4.565507
3990548,"Capelle aan den IJssel, Doormanplein",51.91282,4.566602
3990549,"Capelle aan den IJssel, Admiraal Helfrichweg",51.912112,4.559101
3990550,"Capelle aan den IJssel, Doormanstraat",51.912191,4.563968
3990551,"Capelle aan den IJssel, Admiraal Helfrichweg",51.912034,4.559611
3990552,"Capelle aan den IJssel, Doormanstraat",51.912157,4.564274
3990553,"Capelle aan den IJssel, Da Costasingel",51.924398,4.580856
3990554,"Capelle aan den IJssel, Da Costasingel",51.924372,4.581104
3990555,"Rotterdam, IJsselmondselaan",51.912295,4.551947
3990556,"Rotterdam, Damhertstraat",51.915683,4.553192
3990557,"Capelle aan den IJssel, IJsselland Ziekenhuis",51.939463,4.564108
3990558,"Capelle aan den IJssel, Beltmolen",51.937337,4.565994
3990559,"Capelle aan den IJssel, Dotterlei",51.935695,4.566417
3990560,"Capelle aan den IJssel, Wingerd",51.933275,4.567392
3990561,"Capelle aan den IJssel, Lupinestraat",51.93318,4.571814
3990562,"Capelle aan den IJssel, Goudenregenstraat",51.935985,4.5771
3990563,"Capelle aan den IJssel, Doormanplein",51.912873,4.56647
3990564,"Rotterdam, Capelsebrug",51.920943,4.557121
3990565,"Capelle aan den IJssel, IJsselland Ziekenhuis",51.939463,4.564108
3990566,"Capelle aan den IJssel, Slotlaan",51.928663,4.578991
3990567,"Capelle aan den IJssel, Slotlaan",51.928402,4.578909
3990568,"Rotterdam, Damhertstraat",51.915097,4.552868
3990569,"Rotterdam, IJsselmondselaan",51.911943,4.551721
3990570,"Capelle aan den IJssel, Grafiek",51.955227,4.593803
3990571,"Capelle aan den IJssel, Schermerhoek",51.940856,4.600849
3990572,"Capelle aan den IJssel, Beemsterhoek",51.93892,4.597654
3990573,"Capelle aan den IJssel, De Terp",51.935602,4.600141
3990574,"Capelle aan den IJssel, Ringvaartpark",51.949674,4.598192
3990575,"Capelle aan den IJssel, Ringvaartpark",51.948872,4.596577
3990576,"Capelle aan den IJssel, Grafiek",51.955055,4.592337
3990577,"Capelle aan den IJssel, Pastel",51.952991,4.598178
3990578,"Capelle aan den IJssel, Pastel",51.95232,4.598597
3990579,"Capelle aan den IJssel, Avanze",51.944075,4.599629
3990580,"Capelle aan den IJssel, Avanze",51.943913,4.599573
3990581,"Capelle aan den IJssel, IJsselwerf",51.909889,4.556264
3990582,"Rotterdam, Nieuw-Vossemeerweg",51.869679,4.465353
3990583,"Rotterdam, Wigboldstraat",51.883936,4.460921
3990584,"Rotterdam, Korperweg",51.877298,4.456992
3990585,"Rotterdam, Korperweg",51.877325,4.456904
3990586,"Rotterdam, Schulpplein",51.885263,4.459369
3990587,"Rotterdam, Sportcomplex Schulpweg",51.881166,4.45848
3990588,"Rotterdam, Sportcomplex Schulpweg",51.881365,4.458621
3990589,"Rotterdam, Wigboldstraat",51.88407,4.460759
3990590,"Rotterdam, Carnissehuis",51.888331,4.474675
3990591,"Rotterdam, Carnissehuis",51.888226,4.474953
3990592,"Rotterdam, Loek Elfferichweg",51.866087,4.463568
3990593,"Rotterdam, Loek Elfferichweg",51.866113,4.463437
3990594,"Rotterdam, Ebenhaezerstraat",51.887467,4.481403
3990595,"Rotterdam, Ebenhaezerstraat",51.887618,4.481197
3990596,"Rotterdam, Utenhagestraat",51.888383,4.479003
3990597,"Rotterdam, Utenhagestraat",51.888245,4.478584
3990598,"Rotterdam, Schulpplein",51.885263,4.459369
3990599,"Rotterdam, Charloisse Lagedijk",51.869679,4.455174
3990600,"Rotterdam, Charloisse Lagedijk",51.869095,4.455157
3990601,"Rotterdam, Albatroslaan",51.88339,4.468093
3990602,"Rotterdam, Albatroslaan",51.884192,4.468353
3990603,"Rotterdam, Kromme Zandweg",51.883521,4.464111
3990604,"Rotterdam, Kromme Zandweg",51.88345,4.464243
3990605,"Rotterdam, Zuidplein perron N",51.888211,4.489407
3990606,"Rhoon, Rivierweg",51.855625,4.43327
3990607,"Rhoon, Nijverheidsweg",51.858957,4.437453
3990608,"Rhoon, Nijverheidsweg",51.859136,4.43729
3990609,"Rhoon, Binnenbaan",51.857889,4.428809
3990610,"Poortugaal, De Gaarde",51.854684,4.427063
3990611,"Schiedam, Harreweg spoor 2",51.944366,4.374632
3990612,"Heinenoord, Busstation Heinenoord",51.814908,4.49532
3990613,"Barendrecht, IKEA",51.849505,4.510731
3990614,"Barendrecht, IKEA",51.849587,4.510874
3990615,"Barendrecht, 2e Barendrechtseweg",51.852282,4.536353
3990616,"Barendrecht, 2e Barendrechtseweg",51.854788,4.536161
3990617,"Barendrecht, De Kolk",51.853551,4.543979
3990618,"Barendrecht, Gouwe",51.852318,4.550127
3990619,"Barendrecht, Zwembad",51.853887,4.512532
3990620,"Barendrecht, Zwembad",51.853946,4.513286
3990621,"Barendrecht, Gouwe",51.852388,4.549894
3990622,"Barendrecht, Station Barendrecht",51.854765,4.551664
3990624,"Delft, Julianalaan",52.005973,4.368143
3990625,"Delft, Julianalaan",52.0056,4.368632
3990626,"Delft, Huismansingel",51.990006,4.385598
3990627,"Delft, Huismansingel",51.990468,4.384889
3990628,"Berkel en Rodenrijs, Oudelandselaan",51.993274,4.464168
3990629,"Berkel en Rodenrijs, Oostmeerlaan",51.995662,4.457042
3990630,"Berkel en Rodenrijs, Oostmeerlaan",51.995608,4.456926
3990631,"Berkel en Rodenrijs, Oudelandselaan",51.993132,4.464476
3990632,"Berkel en Rodenrijs, Berkel Centrum West",51.991834,4.470939
3990633,"Pijnacker, Ade",52.004334,4.448764
3990634,"Pijnacker, Floralaan",52.007745,4.442561
3990635,"Pijnacker, Floralaan",52.007894,4.442135
3990636,"Pijnacker, Van Buijsenlaan",52.006325,4.434871
3990637,"Pijnacker, Van Buijsenlaan",52.006388,4.434841
3990638,"Delft, Zuidpoort",52.008413,4.364431
3990639,"Krimpen a/d Ijssel, Van der Giessenweg",51.909219,4.579995
3990640,"Krimpen a/d Ijssel, Van der Hoopstraat",51.908344,4.574357
3990641,"Krimpen a/d Ijssel, Van Utrechtweg",51.907301,4.579462
3990642,"Krimpen a/d Ijssel, Hollandia",51.906166,4.576504
3990643,"Krimpen a/d Ijssel, Waterbus Stormpolder",51.905015,4.575217
3990644,"Delft, Zuidpoort",52.008118,4.363535
3990645,"Krimpen a/d Ijssel, Stormsweg",51.910155,4.578815
3990646,"Bergschenhoek, Astertuin",51.986788,4.484348
3990647,"Bergschenhoek, Tobias Asserlaan",51.983765,4.491033
3990648,"Bergschenhoek, Astertuin",51.986987,4.484606
3990649,"Berkel en Rodenrijs, Berkel Centrum Oost",51.989778,4.478202
3990650,"Delft, Station Delft",52.006838,4.356981
3990651,"Pijnacker, Pijnacker Zuid Metro",52.004048,4.444474
3990652,"Pijnacker, Pijnacker Zuid Metro",52.003942,4.444694
3990653,"Delft, Aula",52.002356,4.371837
3990654,"Delft, Aula",52.002599,4.37186
3990655,"Delft, Mekelpark",51.999238,4.374092
3990656,"Delft, Mekelpark",51.999676,4.373805
3990657,"Delft, Berlageweg",51.99598,4.376684
3990658,"Delft, Berlageweg",51.996461,4.37628
3990659,"Delft, Kluyverpark",51.99138,4.380137
3990660,"Delft, Kluyverpark",51.991506,4.380178
3990661,"Delft, Heertjeslaan",51.988556,4.382093
3990662,"Delft, Heertjeslaan",51.988986,4.381909
3990663,"Schiedam, Boeier",51.942246,4.368542
3990664,"Schiedam, Van Doornestraat",51.936957,4.397514
3990665,"Schiedam, Algerastraat",51.93371,4.400596
3990666,"Schiedam, Olivier van Noortstraat",51.93752,4.384413
3990667,"Schiedam, Harreweg",51.944174,4.375261
3990668,"Schiedam, De Akkers",51.944266,4.377601
3990669,"Schiedam, De Vlinderhoven",51.942766,4.381969
3990670,"Schiedam, Sibeliusplein",51.933012,4.368257
3990671,"Schiedam, Mozartlaan",51.935009,4.371469
3990672,"Schiedam, De Gaarden",51.939763,4.384988
3990673,"Schiedam, Laan van Bol'Es",51.928842,4.372481
3990674,"Schiedam, Van Beethovenplein",51.928761,4.368368
3990675,"Schiedam, Ringersstraat",51.93201,4.40152
3990676,"Schiedam, Fokkerstraat",51.928341,4.403447
3990677,"Schiedam, Vivaldilaan",51.933518,4.370616
3990678,"Schiedam, Honnerlage Gretelaan",51.918396,4.389143
3990679,"Rotterdam, Cesar Domelastraat",51.980938,4.590364
3990680,"Rotterdam, Wout van Heusdensingel",51.985058,4.590903
3990681,"Rotterdam, Brandingdijk",51.987607,4.59703
3990682,"Schiedam, Burgemeester van Haarenlaan",51.911296,4.379824
3990683,"Rotterdam, De Hofstee",51.960698,4.55819
3990684,"Rotterdam, De Hofstee",51.960866,4.557882
3990685,"Rotterdam, Hesseplaats",51.96295,4.555035
3990686,"Rotterdam, Sporthal Zevenkamp",51.964064,4.571675
3990687,"Rotterdam, Zaagmolenbrug",51.932702,4.487791
3990688,"Rotterdam, Zaagmolenbrug",51.932773,4.487688
3990689,"Rotterdam, Reuzel",51.962229,4.568944
3990690,"Vlaardingen, Anna Paulownalaan",51.92711,4.34411
3990691,"Vlaardingen, Anna Paulownalaan",51.928222,4.343793
3990692,"Vlaardingen, Holysingel",51.93036,4.342624
3990693,"Vlaardingen, Uitzicht",51.93312,4.3416
3990694,"Vlaardingen, Amsterdamlaan",51.935245,4.349127
3990695,"Vlaardingen, Kopenhagenlaan",51.936711,4.355346
3990696,"Rotterdam, Reuzel",51.962459,4.569667
3990697,"Rotterdam, Zevenkampseweg",51.960523,4.560245
3990698,"Rotterdam, Zevenkampseweg",51.960451,4.561381
3990699,"Rotterdam, Tjonger",51.961681,4.566364
3990700,"Rotterdam, Tjonger",51.961838,4.565735
3990701,"Capelle aan den IJssel, Sibeliusweg",51.918137,4.559586
3990702,"Rotterdam, Vroesenlaan",51.929698,4.456329
3990703,"Rotterdam, Blijdorpplein",51.930137,4.442652
3990704,"Rotterdam, Capelsebrug",51.92123,4.558308
3990705,"Rotterdam, Busstation Nesselande Metro",51.978654,4.586257
3990706,"Rotterdam, Beukelsbrug / Van Nellefabriek",51.921564,4.436217
3990707,"Rotterdam, Beukelsbrug / Van Nellefabriek",51.921487,4.436771
3990708,"Capelle aan den IJssel, Station Schollevaar",51.953793,4.583878
3990709,"Schiedam, Fokkerstraat",51.928594,4.40363
3990710,"Capelle aan den IJssel, Burgemeester Schalijlaan",51.95727,4.587569
3990711,"Capelle aan den IJssel, Schollevaartsedreef",51.960397,4.58344
3990712,"Rotterdam, Zuidlaardermeer",51.964991,4.57969
3990713,"Rotterdam, Sporthal Zevenkamp",51.964011,4.571851
3990714,"Vlaardingen, Vlaardingen Oost",51.910443,4.36124
3990715,"Vlaardingen, Mr. L.A. Kesperweg",51.909069,4.366576
3990716,"Schiedam, Vijfsluizen Metro",51.909213,4.371732
3990717,"Rotterdam, Woudestein",51.916632,4.519074
3990718,"Rotterdam, Terbregseweg",51.950944,4.525509
3990719,"Capelle aan den IJssel, Kerklaan",51.929788,4.592391
3990720,"Maasland, Maasland Viaduct",51.924912,4.272092
3990721,"Maassluis, Mesdaglaan",51.91975,4.260562
3990722,"Maassluis, Mgr. W.M. Bekkerslaan",51.922301,4.257561
3990723,"Maassluis, Korte Boonestraat",51.923412,4.253433
3990724,"Maassluis, Rozenlaan",51.925021,4.250572
3990725,"Maassluis, Mozartlaan",51.926644,4.24739
3990726,"Maassluis, Uiverlaan",51.929679,4.242442
3990727,"Maassluis, Stadsmolen",51.939245,4.227931
3990728,"Maassluis, Stellingmolen",51.943107,4.228559
3990729,"Barendrecht, Park Buitenoord",51.849563,4.543154
3990730,"Barendrecht, De Driesprong",51.85078,4.547471
3990731,"Barendrecht, Station Barendrecht",51.854757,4.551853
3990732,"Barendrecht, De Kolk",51.853092,4.545236
3990733,"Schiedam, Schiedam Nieuwland",51.92379,4.380823
3990734,"Barendrecht, Middenbaan",51.855805,4.540018
3990735,"Rotterdam, Tochtenweg",51.966899,4.578725
3990736,"Rotterdam, Pablo Picassostraat",51.971177,4.589111
3990737,"Rotterdam, Pieter de Hoochweg",51.905411,4.459825
3990738,"Rotterdam, Marconiplein",51.913034,4.432997
3990739,"Maassluis, Vermeerlaan",51.921685,4.266401
3990740,"Maassluis, Maassluis West",51.926121,4.236179
3990741,"Rotterdam, Willem Ruyslaan",51.921662,4.505297
3990742,"Rotterdam, Chris Bennekerslaan",51.926018,4.509704
3990743,"Rotterdam, Voorschoterlaan",51.925195,4.513849
3990744,"Rotterdam, Avenue Concordia",51.920409,4.510889
3990745,"Rotterdam, Schiemond",51.904445,4.446868
3990746,"Rotterdam, 't Vaantje",51.967628,4.495473
3990747,"Bergschenhoek, Weg en Land",51.977078,4.497149
3990748,"Bergschenhoek, Boterdorpseweg",51.980574,4.496992
3990749,"Bergschenhoek, Begraafplaats",51.985788,4.499407
3990750,"Bergschenhoek, Dorpsstraat",51.988606,4.500137
3990751,"Bergschenhoek, Veld en Beemd",51.992104,4.495525
3990752,"Bergschenhoek, Sportpark",51.994064,4.490885
3990753,"Maassluis, Koningshoek",51.92837,4.237256
3990754,"Capelle aan den IJssel, Capelle Centrum/Duikerlaan",51.931805,4.59157
3990755,"Rotterdam, Van Helmontstraat",51.911207,4.43382
3990756,"Rotterdam, Van Helmontstraat",51.911114,4.433488
3990757,"Rotterdam, Schiemond",51.904208,4.446481
3990758,"Rotterdam, Pieter de Hoochweg",51.905837,4.460281
3990759,"Barendrecht, Lindehoevelaan",51.852809,4.5372
3990760,"Rotterdam, Laan van het Surrealisme",51.975657,4.589672
3990761,"Rotterdam, Avenue Concordia",51.920404,4.511427
3990762,"Rotterdam, Willem Ruyslaan",51.921571,4.506374
3990763,"Rotterdam, Terbregsehof",51.945592,4.527517
3990764,"Rotterdam, Hogenbanweg",51.913957,4.418399
3990765,"Schiedam, Rotterdamsedijk",51.914613,4.408515
3990766,"Rotterdam, Het Witte Dorp",51.9136,4.424104
3990767,"Schiedam, Boeier",51.942218,4.368382
3990768,"Rotterdam, Hogenbanweg",51.913795,4.418344
3990769,"Rotterdam, Het Witte Dorp",51.913446,4.423962
3990770,"Schiedam, Hof van Spaland",51.933273,4.374562
3990771,"Schiedam, Rotterdamsedijk",51.914405,4.40836
3990772,"Schiedam, Prinses Beatrixlaan",51.929676,4.375341
3990773,"Rotterdam, Coolhaven",51.909946,4.45931
3990774,"Rotterdam, Coolhaven",51.910158,4.458899
3990775,"Rotterdam, Leuvehaven",51.913016,4.481804
3990776,"Rotterdam, Atatürkstraat",51.930582,4.560156
3990777,"Rotterdam, Essenlaan",51.923713,4.520085
3990778,"Rotterdam, Govert Terlouwstraat",51.928518,4.549246
3990779,"Rotterdam, Jinnahsingel",51.929234,4.553813
3990780,"Rotterdam, Oostplein",51.923203,4.498725
3990781,"Rotterdam, Leuvehaven",51.913486,4.482158
3990782,"Schiedam, Nieuwe Haven",51.914736,4.395329
3990783,"Rotterdam, Eudokiaplein",51.932636,4.47219
3990784,"Rotterdam, Talmastraat",51.936743,4.462959
3990785,"Capelle aan den IJssel, Rivium",51.914278,4.547738
3990786,"'s-Gravenzande, Heenweg",51.988575,4.18388
3990787,"'s-Gravenzande, Villa Ouwendijk",51.989747,4.176365
3990788,"'s-Gravenzande, Heliotroop",51.993139,4.169648
3990789,"'s-Gravenzande, Edisonstraat",51.997517,4.173199
3990790,"'s-Gravenzande, De Brug",52.002033,4.170965
3990791,"'s-Gravenzande, Langestraat",52.000307,4.163118
3990792,"'s-Gravenzande, Naaldwijkseweg",51.999557,4.160197
3990793,"Hoek van Holland, Hoek van Holland Haven",51.97575,4.127458
3990794,"Naaldwijk, Busstation Naaldwijk",51.993131,4.211308
3990795,"Naaldwijk, Pijle Tuinen",51.991338,4.219014
3990796,"Naaldwijk, Lage Woerd",51.996046,4.206237
3990797,"Naaldwijk, Linde",51.992075,4.202832
3990798,"Naaldwijk, Zuidweg",51.988759,4.205599
3990799,"Naaldwijk, 's-Gravenzandseweg",51.989153,4.197449
3990800,"'s-Gravenzande, Zandeveltplein",52.001727,4.15788
3990801,"'s-Gravenzande, Strandweg",52.00312,4.150196
3990802,"'s-Gravenzande, Vlugtenburg",52.000379,4.142524
3990803,"'s-Gravenzande, Maasdijk",51.993283,4.139648
3990804,"Hoek van Holland, Nieuwlandse Polderweg",51.990132,4.136707
3990805,"Hoek van Holland, Schelpweg",51.986336,4.130567
3990806,"Hoek van Holland, De Ruyterstraat",51.984741,4.128457
3990807,"Hoek van Holland, Duinweg",51.982352,4.121944
3990808,"Hoek van Holland, Herman Visser",51.979128,4.12895
3990809,"Maasdijk, Verkadestraat",51.961765,4.219114
3990810,"Hoek van Holland, Scheepvaartplein",51.976749,4.135173
3990811,"Maasdijk, Honderdland Zuid",51.95645,4.226163
3990812,"Rotterdam, Zuidplein perron A",51.887498,4.489044
3990813,"Rotterdam, Zuidplein perron B",51.887571,4.4891
3990814,"Rotterdam, Zuidplein perron C",51.887624,4.489085
3990815,"Rotterdam, Schenkel Metro",51.932082,4.563851
3990816,"Berkel en Rodenrijs, Stationssingel",51.988772,4.462135
3990817,"Berkel en Rodenrijs, Berkel Westpolder",51.989803,4.4538
3990818,"Schiedam, Harreweg",51.944585,4.372925
3990819,"Rotterdam, Rotterdam Centraal",51.923641,4.466791
3990820,"Rotterdam, Rotterdam Centraal perron AA",51.923913,4.468326
3990821,"Rotterdam, Rotterdam Centraal perron BB",51.923789,4.468474
3990822,"Rotterdam, Rotterdam Centraal perron CC",51.923792,4.467791
3990823,"Rotterdam, Rotterdam Centraal perron DD",51.923667,4.467895
3990824,"Rotterdam, Rotterdam Centraal perron EE",51.923671,4.467241
3990825,"Rotterdam, Rotterdam Centraal perron FF",51.923592,4.467402
3990826,"Krimpen a/d Ijssel, Zwembad De Lansingh",51.910814,4.593788
3990827,"Rotterdam, Bosweg",51.97092,4.495815
3990828,"Rotterdam, Brainpark",51.916255,4.528936
3990829,"Rotterdam, Vaanweg",51.881374,4.500524
3990830,"Rhoon, Kwartslaan",51.853257,4.48395
3990831,"Ridderkerk, P+R Oudelande",51.859458,4.62724
3990832,"Maassluis, Koningshoek",51.928317,4.237374
3990833,"Rotterdam, Akkeroord",51.884613,4.558794
3990834,"Rotterdam, Tiendplein",51.9184,4.463278
3990835,"Rotterdam, Tiendplein",51.919351,4.463113
3990836,"Spijkenisse, Rozenlaan",51.854885,4.325127
3990837,"Spijkenisse, Willemshoevelaan",51.85762,4.322406
3990838,"Spijkenisse, Anjerplein",51.856447,4.316947
3990839,"Rotterdam, Kleinpolderplein",51.931105,4.435623
3990840,"Rotterdam, Spoorsingel",51.928883,4.467018
3990841,"Rotterdam, Spoorsingel",51.928827,4.466757
3990842,"Rotterdam, Noordsingel",51.929589,4.480423
3990843,"Rotterdam, Noordsingel",51.930896,4.478492
3990844,"Rotterdam, Eudokiaplein",51.932771,4.473481
3990845,"Bergschenhoek, Astertuin",51.98748,4.484363
3990846,"Berkel en Rodenrijs, Berkel Centrum Oost",51.989959,4.478271
3990847,"Berkel en Rodenrijs, Berkel Centrum West",51.991934,4.47098
3990848,"Berkel en Rodenrijs, Oudelandselaan",51.992188,4.464394
3990849,"Maassluis, Nachtegaallaan/Zwaluwstraat",51.933272,4.236694
3990850,"Maassluis, Dr Jan Schoutenlaan",51.938886,4.231635
3990851,"Rotterdam, Prinsenplein",51.891034,4.550337
3990856,"Rotterdam, Burgerhoutstraat",51.896785,4.519065
3990857,"Rotterdam, Klein Nieuwland",51.885796,4.544348
3990858,"Rotterdam, Klein Nieuwland",51.88595,4.544621
3990859,"Rotterdam, Grote Hagen",51.887456,4.552786
